;Unnamed: 0;id;compagny_name;address;code_nace;code_nace_desc
4406;1;58581;A SCHMATS, SOCIETE CIVILE IMMOBILIERE;28, SCHOULSTROOSS,L-5716 ASPELT;68.2;Location et exploitation de biens immobiliers propres ou loués
4407;2;58582;S.C.I. BATI-CO;24, CITE PIERRE STRAUSS,L-9357 BETTENDORF;68.2;Location et exploitation de biens immobiliers propres ou loués
4408;3;58583;BABY VENTURES S.C.I.;1, RUE GOETHE,L-1637 LUXEMBOURG;68.2;Location et exploitation de biens immobiliers propres ou loués
4409;4;58584;MULLCO S.C.;412F, ROUTE D'ESCH,L-1471 LUXEMBOURG;68.2;Location et exploitation de biens immobiliers propres ou loués
4410;5;58585;J & M 2005 / 2 S.C.I.;17, RUE DE LA VALLEE,L-7337 HEISDORF;68.2;Location et exploitation de biens immobiliers propres ou loués
4411;6;58586;VIGOR SCI;104, RUE DE BEGGEN,L-1220 LUXEMBOURG;68.1;Activités des marchands de biens immobiliers
4412;7;58587;KINESITHERAPIE MATHIEU CAROLINE;48, RUE CHARLES ARENDT,L-1134 LUXEMBOURG;86.902;Activités paramédicales
4413;8;58588;ESCALADE S.C.I.;22, RUE LEON KAUFFMAN,L-1853 LUXEMBOURG;68.2;Location et exploitation de biens immobiliers propres ou loués
4414;9;58589;PROJIMMO, SOCIETE CIVILE IMMOBILIERE FAMILIALE;57A, RUE DE SCHOUWEILER,L-4945 BASCHARAGE;68.2;Location et exploitation de biens immobiliers propres ou loués
4415;0;58590;W.D. S.C.I.;15, RUE DE BURMERANGE,L-5692 ELVANGE (SCHENGEN);68.2;Location et exploitation de biens immobiliers propres ou loués
4416;1;58591;DOBI SCI;18, AVENUE GASTON DIDERICH,L-1420 LUXEMBOURG;68.2;Location et exploitation de biens immobiliers propres ou loués
4417;2;58592;SCHMIZ & SCHUMACHER SCI;18, AVENUE GASTON DIDERICH,L-1420 LUXEMBOURG;71.11;Activités d'architecture
4418;3;58593;MICA S.C.I.;222, RUE PRINCIPALE,L-5366 MUNSBACH;68.2;Location et exploitation de biens immobiliers propres ou loués
4419;4;58594;J TONG SAM;12, RUE EDMOND GOERGEN,L-6139 JUNGLINSTER;69.2;Activités comptables
4420;5;58595;BJ S.C.I.;72, RUE DE L'USINE,L-4340 ESCH-SUR-ALZETTE;68.2;Location et exploitation de biens immobiliers propres ou loués
4421;6;58596;HEMA LUX SOCIETE CIVILE IMMOBILIERE;96, RUE TATTENBERG,L-3569 DUDELANGE;68.2;Location et exploitation de biens immobiliers propres ou loués
4422;7;58597;MIKTO S.C.I;4, AM AASTERT,L-9644 DAHL;68.2;Location et exploitation de biens immobiliers propres ou loués
4423;8;58598;EVENT PRODUCTION (EVEPROD);27A, RUE BENJAMIN FRANKLIN,L-1540 LUXEMBOURG;93.29;Autres activités récréatives et de loisirs
4424;9;58599;S.C.I. SIRPET;24, BOULEVARD DE LA PETRUSSE,L-2320 LUXEMBOURG;68.2;Location et exploitation de biens immobiliers propres ou loués
4425;0;58600;TUJHAMANIC SOCIETE CIVILE IMMOBILIERE;58, RUE PIERRE KRIER,L-3504 DUDELANGE;68.2;Location et exploitation de biens immobiliers propres ou loués
4426;1;58601;IMMOPOLY S.C.I.;146, BOULEVARD J.F. KENNEDY,L-4171 ESCH-SUR-ALZETTE;68.2;Location et exploitation de biens immobiliers propres ou loués
4427;2;58602;S.C.I. ALEK;21, BOULEVARD DE LA PETRUSSE,L-2320 LUXEMBOURG;68.2;Location et exploitation de biens immobiliers propres ou loués
4428;3;58603;MG S.C.I.;72, RUE DE L'USINE,L-4340 ESCH-SUR-ALZETTE;68.2;Location et exploitation de biens immobiliers propres ou loués
4429;4;58604;LEADER S.C.I.;20, RUE KLENGLILLER,L-8239 MAMER;68.2;Location et exploitation de biens immobiliers propres ou loués
4430;5;58605;SAUVEUR;6, AVENUE GUILLAUME,L-1650 LUXEMBOURG;68.2;Location et exploitation de biens immobiliers propres ou loués
4431;6;58606;ELZANGE;12, ROUTE DE LUXEMBOURG,L-3253 BETTEMBOURG;68.2;Location et exploitation de biens immobiliers propres ou loués
4432;7;58607;LYMA S.C.I.;28, RUE GRANDE-DUCHESSE CHARLOTTE,L-4430 BELVAUX;68.2;Location et exploitation de biens immobiliers propres ou loués
4433;8;58608;IMMO-BO SCI, SOCIETE CIVILE IMMOBILIERE;23, BURREBEERIG,L-9676 NOERTRANGE;68.2;Location et exploitation de biens immobiliers propres ou loués
4434;9;58609;UBIQUITY;1, AM BONGERT,L-1270 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
4435;0;58610;ELSEN S.C. SOCIETE CIVILE INSTALLATION PHOTOVOLTAIQUE;9, RUE DE WINDHOF,L-8359 GOEBLANGE;35.11;Production d'électricité
4436;1;58611;J TONG SAM SOCIETE CIVILE;18, ROUTE D'ECHTERNACH,L-6114 JUNGLINSTER;69.2;Activités comptables
4437;2;58612;S.C.I. MISTRAL;51, RUE DE MERL,L-2146 LUXEMBOURG;68.2;Location et exploitation de biens immobiliers propres ou loués
4438;3;58613;RAFORD SCI;15A, RUE DE LA MONTAGNE,L-6962 SENNINGEN;68.2;Location et exploitation de biens immobiliers propres ou loués
4439;4;58614;EOLE SOCIETE CIVILE IMMOBILIERE;43, RUE MARECHAL FOCH,L-1527 LUXEMBOURG;68.2;Location et exploitation de biens immobiliers propres ou loués
4440;5;58615;BIJOUX S.C.I.;40, RUE DE L'EAU,L-3763 TETANGE;68.2;Location et exploitation de biens immobiliers propres ou loués
4441;6;58616;QUATRAS, SOCIETE CIVILE;1, RUE JEAN PIRET,L-2350 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
4442;7;58617;REDING ET NOSBAUM SCI;6, RUE DE MOUTFORT,L-5310 CONTERN;68.2;Location et exploitation de biens immobiliers propres ou loués
4443;8;58618;ORIBAPRU SCI SOCIETE CIVILE IMMOBILIERE;22, IM MEDENPOULL,L-5355 OETRANGE;68.2;Location et exploitation de biens immobiliers propres ou loués
4444;9;58619;LIERCO S.C.I.SOCIETE CIVILE IMMOBILIERE;3, RUE BECHEL,L-4970 BETTANGE-SUR-MESS;68.2;Location et exploitation de biens immobiliers propres ou loués
4445;0;58620;LA COLLE SUR LOUP SCI;8, RUE NOTRE-DAME,L-2240 LUXEMBOURG;68.2;Location et exploitation de biens immobiliers propres ou loués
4446;1;58621;S.C.I. PIPOMA;1, RUE BELLE-VUE,L-7716 COLMAR-BERG;68.2;Location et exploitation de biens immobiliers propres ou loués
4447;2;58622;TOTEM I S.C.I.;164, ROUTE D'ESCH,L-1471 LUXEMBOURG;68.2;Location et exploitation de biens immobiliers propres ou loués
4448;3;58623;TRAVAUX AGRICOLES SCHILTZ S.C.;15, RUE HEICHT,L-6926 FLAXWEILER;1.612;Activités de soutien aux cultures (hors viticulture)
4449;4;58624;LE SIX SOCIETE CIVILE IMMOBILIERE;130, GRAND-RUE,L-3313 BERGEM;68.2;Location et exploitation de biens immobiliers propres ou loués
4450;5;58625;IMONO S.C.I.;29, RUE DE BASCHARAGE,L-4960 CLEMENCY;68.2;Location et exploitation de biens immobiliers propres ou loués
4451;6;58626;S.C.I. HEED;2A, BEIM DREIECK,L-9147 ERPELDANGE-SUR-SURE;68.2;Location et exploitation de biens immobiliers propres ou loués
4452;7;58627;PJCE INVESTMENTS;65, RUE D'EICH,L-1461 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
4453;8;58628;TERA SCI;152, AVENUE GASTON DIDERICH,L-1420 LUXEMBOURG;68.2;Location et exploitation de biens immobiliers propres ou loués
4454;9;58629;NICOLE DELLI ZOTTI SCI;18, RUE DES GLACIS,L-1628 LUXEMBOURG;68.2;Location et exploitation de biens immobiliers propres ou loués
4455;0;58630;IMMO-REAL SCI;119, RUE DU CANAL,L-4051 ESCH-SUR-ALZETTE;68.2;Location et exploitation de biens immobiliers propres ou loués
4456;1;58631;S.C.I. CONSORTS WELFRINGER;119, RUE DE MUHLENBACH,L-2168 LUXEMBOURG;68.2;Location et exploitation de biens immobiliers propres ou loués
4457;2;58632;LADKA & PETOUD PARTNERS;111, RUE DE GASPERICH,L-1617 LUXEMBOURG;69.101;Avocats et conseillers juridiques
4458;3;58633;FLOCON S.C.I.;20, RUE CASPARD-MATHIAS SPOO,L-3876 SCHIFFLANGE;68.2;Location et exploitation de biens immobiliers propres ou loués
4459;4;58634;GECKO S.C.I.;20, RUE CASPARD-MATHIAS SPOO,L-3876 SCHIFFLANGE;68.2;Location et exploitation de biens immobiliers propres ou loués
4460;5;58635;PETRUS PARTNERS;10, RUE ANTOINE JANS,L-1820 LUXEMBOURG;68.2;Location et exploitation de biens immobiliers propres ou loués
4461;6;58636;CASTOR;1, RUE JEAN PIRET,L-2350 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
4462;7;58637;POLUX;1, RUE JEAN PIRET,L-2350 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
4463;8;58638;GRAND COMBIN;1, RUE JEAN PIRET,L-2350 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
4464;9;58639;AURAL, SOCIETE CIVILE IMMOBILIERE;17, RUE SCHARFENECK,L-8283 KEHLEN;68.2;Location et exploitation de biens immobiliers propres ou loués
4465;0;58640;LES MORELLES S.C.I.;166, RUE DE LUXEMBOURG,L-8077 BERTRANGE;68.2;Location et exploitation de biens immobiliers propres ou loués
4466;1;58641;REBECA, SCI;38, RUE ALOYSE KAYSER,L-3501 DUDELANGE;68.2;Location et exploitation de biens immobiliers propres ou loués
4467;2;58642;ZEERUST;16, RUE DES SANGLIERS,L-7344 STEINSEL;68.2;Location et exploitation de biens immobiliers propres ou loués
4468;3;58643;CHEVALIER & SCIALES S.C.;36, GRAND-RUE,L-1660 LUXEMBOURG;69.101;Avocats et conseillers juridiques
4469;4;58644;LILU SCI, SOCIETE CIVILE IMMOBILIERE;74, RUE ERNEST BERES,L-1232 HOWALD;68.2;Location et exploitation de biens immobiliers propres ou loués
4470;5;58645;DR SANDRINE MICHAUX ET DR FREDERIC LEBRUN ASSOC. MEDECINS;38, RUE STE. ZITHE,L-2763 LUXEMBOURG;86.22;Activité des médecins spécialistes
4471;6;58646;JACALDI S.C.I.;25, RUE D'ORVAL,L-2270 LUXEMBOURG;68.2;Location et exploitation de biens immobiliers propres ou loués
4472;7;58647;ISATOPHE S.C.I.;7, CITE BELLE-VUE,L-8365 HAGEN;68.2;Location et exploitation de biens immobiliers propres ou loués
4473;8;58648;PSYFAMILLE, CATHERINE VERDIER ET ANIK WOILLARD ASSOC. MEDECINS;33, RUE ADOLPHE,L-1116 LUXEMBOURG;86.902;Activités paramédicales
4474;9;58649;ALERPA SCI;56A, RUE DE L'EUROPE,L-4390 PONTPIERRE;68.2;Location et exploitation de biens immobiliers propres ou loués
4475;0;58650;BRUCHER THIELTGEN & PARTNERS;2, RUE STE ZITHE,L-2763 LUXEMBOURG;69.101;Avocats et conseillers juridiques
4476;1;58651;ASSOCIATION DE MEDECINS JUNCKER, WIRTGEN, KIEFFER & BUICU;5, RUE EDWARD STEICHEN,L-2540 LUXEMBOURG;86.22;Activité des médecins spécialistes
4477;2;58652;KUNDEL S.C.I.;4, RUE DES SAULES,L-5361 SCHRASSIG;68.2;Location et exploitation de biens immobiliers propres ou loués
4478;3;58653;SAVALIM III S.C.I.;2, LEMBIERG,L-8531 ELL;68.2;Location et exploitation de biens immobiliers propres ou loués
4479;4;58654;M.M.C.V.;10, BEIM FUUSSEBUR,L-5364 SCHRASSIG;68.2;Location et exploitation de biens immobiliers propres ou loués
4480;5;58655;T.T.M. S.C.I.;13, RUE DICKS,L-4081 ESCH-SUR-ALZETTE;68.2;Location et exploitation de biens immobiliers propres ou loués
4481;6;58656;REIFFERS-DEPREZ SCI, SOCIETE CIVILE IMMOBILIERE;8, RIESENHAFFERWEE,L-8811 BILSDORF;68.2;Location et exploitation de biens immobiliers propres ou loués
4482;7;58657;DUGAST S.C.I.;45, CITE IM THAELCHEN,L-6145 JUNGLINSTER;68.2;Location et exploitation de biens immobiliers propres ou loués
4483;8;58658;VIKINVEST, SOCIETE CIVILE;64, BOULEVARD DE LA FRATERNITE,L-1541 LUXEMBOURG;68.2;Location et exploitation de biens immobiliers propres ou loués
4484;9;58659;DECKER S.C.I.;12, RUE NIC BODRY,L-3426 DUDELANGE;68.2;Location et exploitation de biens immobiliers propres ou loués
4485;0;58660;CABINET DE RHUMATOLOGIE DES DOCTEURS CLEMENT - GAUTIER - THOMAS - TOUBA;AVENUE DES BAINS,L-5610 MONDORF-LES-BAINS;86.22;Activité des médecins spécialistes
4486;1;58661;CABINET DE KINESITHERAPIE MAMAN-ENFANT;5, RUE EDWARD STEICHEN,L-2540 LUXEMBOURG;86.902;Activités paramédicales
4487;2;58662;CABINET BEFFORT ET SCHANG ASSOC. MEDECINS;25, RUE DU COMMERCE,L-3616 KAYL;86.23;Pratique dentaire
4488;3;58663;ANDRE MAJERUS-RENCKENS UND SOHN, LANDWIRTSCHAFTLICHER BETRIEB S.C.;16, DUERFSTROOSS,L-9669 MECHER;1.41;Élevage de vaches laitières
4489;4;58664;IMMO M.B.;9B, PLATEAU ALTMUNSTER,L-1123 LUXEMBOURG;68.2;Location et exploitation de biens immobiliers propres ou loués
4490;5;58665;EXPLOITATION AGRICOLE THILL MARCO;10, RUE DES CHAMPS,L-8053 BERTRANGE;1.5;Culture et élevage associés
4491;6;58666;EXPLOITATION AGRICOLE KARGER CHRISTIAN;33, RUE DE LA FORET,L-7320 STEINSEL;1.5;Culture et élevage associés
4492;7;58667;EXPLOITATION AGRICOLE HEITER ROMAIN;45, RUE DU SCHEID,L-6996 OBERANVEN;1.5;Culture et élevage associés
4493;8;58668;EXPLOITATION AGRICOLE FUNCK EUGENE;43, RUE DES LEGIONNAIRES,L-3780 TETANGE;1.5;Culture et élevage associés
4494;9;58669;EXPLOITATION AGRICOLE BIDINGER-POESCHL PAMELA JANE;LAMESCHMILLEN,L-3316 BERGEM;1.5;Culture et élevage associés
4495;0;58670;EXPLOITATION AGRICOLE SIBENALER FRANK;9, STRACHEN,L-5426 GREIVELDANGE;1.21;Culture de la vigne
4496;1;58671;EXPLOITATION AGRICOLE ENGEL CHRISTIAN;2A, KLAISCHEN,L-5451 STADTBREDIMUS;1.21;Culture de la vigne
4497;2;58672;EXPLOITATION AGRICOLE TRAUFFLER FABIENNE;10, MASSEWEE,L-5451 STADTBREDIMUS;1.21;Culture de la vigne
4498;3;58673;EXPLOITATION AGRICOLE SCHOTT-GERARD DIANE;9, RUE HIEL,L-7390 BLASCHETTE;1.5;Culture et élevage associés
4499;4;58674;EXPLOITATION AGRICOLE FRANZISKUS GUY;132, ROUTE DU VIN,L-5405 BECH-KLEINMACHER;1.21;Culture de la vigne
4500;5;58675;EXPLOITATION AGRICOLE CORREIA LOPES-DICKEN GABRIELLE;109, ROUTE DU VIN,L-5447 SCHWEBSANGE;1.21;Culture de la vigne
4501;6;58676;EXPLOITATION AGRICOLE WILTZIUS-SCHWARTZ PATRICIA;7, ELWENGERWEE,L-5495 WINTRANGE;1.21;Culture de la vigne
4502;7;58677;EXPLOITATION AGRICOLE OST ROGER;20, RUE WILSON,L-2732 LUXEMBOURG;1.5;Culture et élevage associés
4503;8;58678;EXPLOITATION AGRICOLE SPENNER CARLO;23, MOUNEREFERSTROOSS,L-5441 REMERSCHEN;1.21;Culture de la vigne
4504;9;58679;EXPLOITATION AGRICOLE MANGEN MARC;2, AVENUE PRINCE HENRI,L-6735 GREVENMACHER;1.21;Culture de la vigne
4505;0;58680;EXPLOITATION AGRICOLE WAGENER-SCHMIT SERGE ET MARTINE;8, REMESCHTER,L-5482 WORMELDANGE;1.21;Culture de la vigne
4506;1;58681;EXPLOITATION AGRICOLE KOHLL ROGER;29, CITE PIERRE FRIEDEN,L-6673 MERTERT;1.21;Culture de la vigne
4507;2;58682;EXPLOITATION AGRICOLE SCHAAF-MEYERS NICOLE;41, UM BIIRKELT,L-6552 BERDORF;1.5;Culture et élevage associés
4508;3;58683;EXPLOITATION AGRICOLE FABER JEANNOT;16, RUE DE BASTOGNE,L-9154 GROSBOUS;1.5;Culture et élevage associés
4509;4;58684;EXPLOITATION AGRICOLE SCHMIT GEORGES;80, OP DER STROOSS,L-7650 HEFFINGEN;1.5;Culture et élevage associés
4510;5;58685;EXPLOITATION AGRICOLE BORHOVEN FRANCY;27, LATTERBACH,L-9170 MERTZIG;1.5;Culture et élevage associés
4511;6;58686;EXPLOITATION AGRICOLE HAMEN NICOLAS;10, OP DER LEI,L-9746 DRAUFFELT;1.5;Culture et élevage associés
4512;7;58687;EXPLOITATION AGRICOLE NOE SERGE;MAISON 29,L-9956 HACHIVILLE;1.5;Culture et élevage associés
4513;8;58688;EXPLOITATION AGRICOLE PRO ACTIF C/O AM GAERTCHEN-SUD;20, RUE DES PEUPLIERS,L-2328 LUXEMBOURG;81.3;Services d'aménagement paysager
4514;9;58689;EXPLOITATION AGRICOLE HAUCKE NICOLE;1, RUE BIIRDERFELD,L-9142 BURDEN;1.5;Culture et élevage associés
4515;0;58690;TAXAND;1B, HEIENHAFF,L-1736 SENNINGERBERG;69.2;Activités comptables
4516;1;58691;AGENCE ESANTE - AGENCE NATIONALE DES INFORMATIONS PARTAGEES DANS LE DOMAINE DE LA SANTE G.I.E.;ALLEE MARCONI - VILLA LOUVIGNY,L-2120 LUXEMBOURG;61.9;Autres activités de télécommunication
4517;2;58692;C.R.E.A.M. EUROPE E.E.I.G.;5, RUE JEAN MONNET,L-2180 LUXEMBOURG;70.22;Conseil pour les affaires et autres conseils de gestion
4518;3;58693;BETEILIGUNGS- UND INVESTMENT SE, EUROPAISCHE AKTIENGESELLSCHAFT;37, RUE D'ANVERS,L-1130 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
4519;4;58694;BORRELBACH & RACZ S.E.N.C.;27, RUE DU VIEUX MARCHE,L-9419 VIANDEN;43.99;Autres travaux de construction spécialisés n.c.a.
4520;5;58695;FLEETCOR TECHNOLOGIES OPERATING COMPANY - CFN HOLDING CO;15, BOULEVARD F.W. RAIFFEISEN,L-2411 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
4521;6;58696;ODE INTERNATIONAL PUBLISHERS S.N.C.;62, AVENUE DE LA LIBERTE,L-1930 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
4522;7;58697;J. HEMELAERE & CIE;5, RUE PRINCE JEAN,L-4740 PETANGE;68.2;Location et exploitation de biens immobiliers propres ou loués
4523;8;58698;P. ROELS & CIE;5, RUE PRINCE JEAN,L-4740 PETANGE;68.2;Location et exploitation de biens immobiliers propres ou loués
4524;9;58699;G. KRUITHOF & CIE;2, RUE DE DRINKLANGE,L-9911 TROISVIERGES;66.22;Activités des agents et courtiers d'assurances
4525;0;58700;PRIVATE EQUITY CAPITAL GERMANY SECS SICAR;40, AVENUE MONTEREY,L-2163 LUXEMBOURG;64.304;Sociétés d'investissement en capital à risque (SICAR)
4526;1;58701;J. CASTELAIN & CIE;5, RUE PRINCE JEAN,L-4740 PETANGE;66.22;Activités des agents et courtiers d'assurances
4527;2;58702;AUTO PIECES DEPANLUX;8, RUE DE MAMER,L-8280 KEHLEN;45.32;Commerce de détail d'équipements automobiles
4528;3;58703;ICREDPARTNER S.A R.L. & CIE SECS;22, RUE GOETHE,L-1637 LUXEMBOURG;64.209;Activités des sociétés holding n.c.a.
4529;4;58704;ROSETABOR S.A R.L. & PARTNERS S.C.S.;15, BOULEVARD F.W. RAIFFEISEN,L-2411 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
4530;5;58705;VAUCLIN S.E.C.S.;66A, RUE DE HOLLERICH,L-1740 LUXEMBOURG;45.32;Commerce de détail d'équipements automobiles
4531;6;58706;ROSSINI PROPERTIES PARTNERSHIP, S.E.C.S.;19, RUE EUGENE RUPPERT,L-2453 LUXEMBOURG;64.209;Activités des sociétés holding n.c.a.
4532;7;58707;PHILIPPI S.A R.L. ET CIE, S.C.E.S.;31, ROUTE DE KEHLEN,L-8235 MAMER;41.1;Promotion immobilière
4533;8;58708;EAVF WGS SCS;21, BOULEVARD GRANDE-DUCHESSE CHARLOTTE,L-1331 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
4534;9;58709;E. DE NIL & CIE;109, ROUTE DE LUXEMBOURG,L-4973 DIPPACH;66.22;Activités des agents et courtiers d'assurances
4535;0;58710;PENGANA CREDO PROPERTY (LUXEMBOURG) PARTNERSHIP SECS;19, RUE EUGENE RUPPERT,L-2453 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
4536;1;58711;S. VALLAEYS & CIE;5, RUE PRINCE JEAN,L-4740 PETANGE;66.22;Activités des agents et courtiers d'assurances
4537;2;58712;OMNIDIS S.E.C.S.;133, AVENUE DU DIX SEPTEMBRE,L-2551 LUXEMBOURG;52.21;Services auxiliaires des transports terrestres
4538;3;58713;TNG INTERNATIONAL S.E.C.S.;3C, RUE DE SCHIFFLANGE,L-3316 BERGEM;66.22;Activités des agents et courtiers d'assurances
4539;4;58714;VEE S.E.C.S.;6, RUE DE MAMER,L-8280 KEHLEN;79.11;Activités des agences de voyage
4540;5;58715;GENERALI GLOBAL PRIVATE EQUITY S.A. SICAR;4, RUE JEAN MONNET,L-2180 LUXEMBOURG;64.304;Sociétés d'investissement en capital à risque (SICAR)
4541;6;58716;L.A.S. S.A.;66, RUE DE DIFFERDANGE,L-4437 SOLEUVRE;64.202;Sociétés de participation financière (Soparfi)
4542;7;58717;TAX CONSULT;13, RUE DE BITBOURG,L-1273 LUXEMBOURG;69.2;Activités comptables
4543;8;58718;WALDENAE S.A.;13, ROUTE DE ZOUFFTGEN,L-3598 DUDELANGE;64.202;Sociétés de participation financière (Soparfi)
4544;9;58719;COMACCHIO INTERNATIONAL S.A.;24, RUE SAINT-MATHIEU,L-2138 LUXEMBOURG;64.209;Activités des sociétés holding n.c.a.
4545;0;58720;EFG BANK (LUXEMBOURG) S.A.;56, GRAND-RUE,L-1660 LUXEMBOURG;64.191;Etablissements bancaires
4546;1;58721;M2F;135, AVENUE DU DIX SEPTEMBRE,L-2551 LUXEMBOURG;68.31;Agences immobilières
4547;2;58722;CALABASAS S.A.;1, RUE JEAN PIRET,L-2350 LUXEMBOURG;68.2;Location et exploitation de biens immobiliers propres ou loués
4548;3;58723;BLUE SHIELD INVESTMENTS S.A.;33, RUE DU PUITS ROMAIN,L-8070 BERTRANGE;64.202;Sociétés de participation financière (Soparfi)
4549;4;58724;CAMON INVEST S.A.;12C, RUE GUILLAUME J. KROLL,L-1882 LUXEMBOURG;68.2;Location et exploitation de biens immobiliers propres ou loués
4550;5;58725;GETRONICS LUXEMBOURG;15, RUE DES SCILLAS,L-2529 HOWALD;62.03;Gestion d'installations informatiques
4551;6;58726;LOSAD PARTICIPATION S.A.;23, RUE ALDRINGEN,L-1118 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
4552;7;58727;STUGALUX INVEST S.A.;96, RUE DU KIEM,L-8030 STRASSEN;70.1;Activités des sièges sociaux
4553;8;58728;RACEWORLD TV LUXEMBURG S.A.;65, BOULEVARD GRANDE-DUCHESSE CHARLOTTE,L-1331 LUXEMBOURG;60.2;Programmation de télévision et télédiffusion
4554;9;58729;IMMOFOUND S.A.;76, ROUTE DE THIONVILLE,L-2610 LUXEMBOURG;68.2;Location et exploitation de biens immobiliers propres ou loués
4555;0;58730;COGEPRIM;8, AVENUE PASTEUR,L-2310 LUXEMBOURG;41.1;Promotion immobilière
4556;1;58731;OPRA CONSULTING SA;47, RUE DU NORD,L-4260 ESCH-SUR-ALZETTE;46.69;Commerce de gros d'autres machines et équipements
4557;2;58732;SYSTRATA DESIGN PARTNER;45, BOULEVARD DE LA PETRUSSE,L-2320 LUXEMBOURG;62.01;Programmation informatique
4558;3;58733;STEADINESS INVESTMENT S.A.;18, RUE DE L'EAU,L-1449 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
4559;4;58734;FULTON S.A.;25B, BOULEVARD ROYAL,L-2449 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
4560;5;58735;ONE PARK LANE S.A.;10B, RUE DES MEROVINGIENS,L-8070 BERTRANGE;64.202;Sociétés de participation financière (Soparfi)
4561;6;58736;KTM S.A.;9, RUE ROBERT STUMPER,L-2557 LUXEMBOURG;41.1;Promotion immobilière
4562;7;58737;LERMITA S.A.;3A, BOULEVARD PRINCE HENRI,L-1724 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
4563;8;58738;IMEXLUX S.A.;34, CITE JACQUES STEICHEN,L-3944 MONDERCANGE;46.19;Intermédiaires du commerce en produits divers
4564;9;58739;BRIF MANAGEMENT S.A.;5, RUE DE BONNEVOIE,L-1260 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
4565;0;58740;TYRSON INVEST S.A.;4, RUE JEAN-PIERRE BRASSEUR,L-1258 LUXEMBOURG;68.2;Location et exploitation de biens immobiliers propres ou loués
4566;1;58741;MERCURIA MANAGEMENT COMPANY S.A.;19, RUE DE BITBOURG,L-1273 LUXEMBOURG;66.301;Gestion de fonds d'investissement et de pension
4567;2;58742;FIDUCIAIRE DE L'EST S.A.;9, RUE BREILEKES,L-6415 ECHTERNACH;69.2;Activités comptables
4568;3;58743;BASSILE DEVELOPPEMENT S.A.;49, BOULEVARD ROYAL,L-2449 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
4569;4;58744;LUNALA INVESTMENTS S.A.;8, RUE DICKS,L-1417 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
4570;5;58745;FARDINKA INC. S.A.;1, RUE MARECHAL FOCH,L-1527 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
4571;6;58746;ACTIOIL DISTRIBUTION S.A.;161A, ROUTE DE LONGWY,L-4751 PETANGE;46.12;Intermédiaires du commerce en combustibles, métaux, minéraux et produits chimiques
4572;7;58747;BLANDO INVESTMENTS S.A.;14, RUE EDWARD STEICHEN,L-2540 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
4573;8;58748;QUECHUA INVEST S.A.;42, AVENUE DE LA GARE,L-1610 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
4574;9;58749;CAPOSENN S.A. SOCIETE ANONYME;78, RUE DU GOLF,L-1638 SENNINGERBERG;68.2;Location et exploitation de biens immobiliers propres ou loués
4575;0;58750;MARS MULTIMEDIA S.A.;6, RUE D'ORADOUR,L-2266 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
4576;1;58751;CLAYTON GROUP S.A.;19, ROUTE D'ARLON,L-8009 STRASSEN;64.202;Sociétés de participation financière (Soparfi)
4577;2;58752;PACK LUXE EXPERTISE - PACKAGING S.A.;8, ZONE INDUSTRIELLE,L-8821 RIESENHOF;46.76;Commerce de gros d'autres produits intermédiaires
4578;3;58753;MOTION PROD MANAGEMENT S.A.;10B, RUE DES MEROVINGIENS,L-8070 BERTRANGE;64.306;Organisme de titrisation
4579;4;58754;P&T RE S.A.;74, RUE DE MERL,L-2146 LUXEMBOURG;65.2;Réassurance
4580;5;58755;HISTORIA S.A.;44, AVENUE JOHN F. KENNEDY,L-1855 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
4581;6;58756;SIMAC PSF S.A.;2, RUE LEON LAVAL,L-3372 LEUDELANGE;62.03;Gestion d'installations informatiques
4582;7;58757;LA SOCIETE ANONYME LES OLIVIERS S.A.;23, RUE ALDRINGEN,L-1118 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
4583;8;58758;WELDPART S.A.;30, BOULEVARD GRANDE-DUCHESSE CHARLOTTE,L-1330 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
